ex_ID,ex_Date,ex_Type,ex_DurationMin,ex_TotalMarks,ex_PassGrade,cou_ID
2997,4/15/2001,Multi Choice,30,30,18,66
2998,5/31/2004,Project Based,30,10,6,96
2999,10/19/2011,Written,40,30,18,13
3000,6/6/1997,Project Based,20,50,30,99
3001,3/28/2026,Multi Choice,40,50,30,20
3002,1/4/2025,Project Based,30,30,18,154
3003,2/28/1996,Multi Choice,90,10,6,223
3004,5/7/2011,Project Based,180,10,6,155
3005,5/26/2006,Project Based,20,30,18,343
3006,2/19/2009,Multi Choice,120,10,6,89
3007,1/20/2025,Project Based,20,100,60,57
3008,3/20/2013,Multi Choice,180,100,60,150
3009,4/12/2018,Multi Choice,60,30,18,103
3010,2/17/1999,Written,180,30,18,240
3011,10/12/2007,Project Based,60,50,30,251
3012,3/3/2016,Multi Choice,90,10,6,117
3013,3/6/2021,Multi Choice,20,50,30,262
3014,2/6/2005,Project Based,60,100,60,227
3015,4/27/2008,Project Based,90,120,72,321
3016,6/6/1996,Project Based,180,120,72,26
3017,6/13/2017,Project Based,60,100,60,305
3018,4/21/2021,Multi Choice,120,100,60,185
3019,6/5/2020,Project Based,60,10,6,225
3020,2/15/2016,Project Based,90,10,6,120
3021,6/9/2013,Project Based,60,30,18,189
3022,12/18/1997,Project Based,180,50,30,59
3023,5/1/2010,Multi Choice,30,100,60,9
3024,3/10/2024,Written,90,120,72,93
3025,3/16/1996,Project Based,40,120,72,294
3026,11/1/2003,Multi Choice,120,120,72,329
3027,11/17/2023,Multi Choice,120,100,60,328
3028,11/20/1996,Multi Choice,60,30,18,93
3029,11/25/1997,Multi Choice,20,100,60,203
3030,3/19/2015,Written,30,100,60,296
3031,4/3/2017,Project Based,30,50,30,135
3032,10/7/2010,Written,180,100,60,22
3033,4/9/2005,Multi Choice,180,120,72,123
3034,5/31/2003,Project Based,90,120,72,75
3035,3/26/2004,Project Based,40,10,6,53
3036,6/12/2024,Written,120,50,30,239
3037,12/28/2009,Written,60,30,18,34
3038,3/23/2012,Written,20,50,30,26
3039,1/26/2014,Written,120,10,6,251
3040,4/23/2016,Multi Choice,90,10,6,318
3041,3/10/2006,Written,60,100,60,345
3042,12/29/2009,Multi Choice,30,30,18,241
3043,5/26/2005,Written,20,50,30,53
3044,2/3/2019,Written,30,100,60,241
3045,3/26/1999,Written,90,30,18,135
3046,3/4/2013,Project Based,120,120,72,123
3047,10/31/2010,Written,60,50,30,81
3048,2/17/2005,Project Based,120,100,60,47
3049,5/27/1996,Project Based,20,50,30,298
3050,3/30/2000,Project Based,60,50,30,315
3051,6/4/2026,Multi Choice,40,30,18,84
3052,6/13/1996,Written,90,120,72,71
3053,1/29/2011,Multi Choice,60,50,30,224
3054,4/17/2008,Written,30,100,60,252
3055,12/10/2001,Multi Choice,120,120,72,49
3056,12/5/1995,Project Based,40,100,60,345
3057,1/30/2006,Project Based,40,30,18,229
3058,11/21/2016,Multi Choice,60,10,6,61
3059,3/25/1996,Multi Choice,60,120,72,202
3060,1/10/2004,Written,40,10,6,235
3061,4/28/2001,Project Based,40,100,60,123
3062,12/18/2009,Multi Choice,30,50,30,17
3063,2/18/2022,Multi Choice,90,120,72,341
3064,4/30/1998,Project Based,40,120,72,339
3065,3/28/2009,Written,30,100,60,65
3066,10/5/2003,Project Based,20,100,60,292
3067,10/12/2017,Written,40,120,72,274
3068,5/12/2007,Multi Choice,120,30,18,124
3069,6/6/2006,Written,60,100,60,199
3070,4/8/2006,Written,60,50,30,141
3071,6/28/2000,Written,40,120,72,233
3072,6/16/2000,Project Based,180,100,60,290
3073,2/14/2023,Written,180,10,6,105
3074,5/24/2026,Multi Choice,60,120,72,135
3075,4/22/2003,Project Based,60,120,72,241
3076,3/29/2025,Written,60,100,60,148
3077,2/20/2000,Written,120,10,6,276
3078,6/3/2002,Written,60,10,6,206
3079,5/10/1999,Project Based,40,120,72,148
3080,12/23/2007,Written,40,120,72,156
3081,3/11/2009,Project Based,30,100,60,236
3082,6/4/1996,Project Based,20,100,60,29
3083,4/8/1998,Written,30,50,30,304
3084,4/7/2010,Project Based,30,10,6,329
3085,11/20/1998,Written,90,100,60,232
3086,12/31/1995,Multi Choice,180,100,60,50
3087,2/15/2022,Multi Choice,90,100,60,77
3088,1/8/2024,Written,90,50,30,52
3089,6/25/1997,Project Based,90,50,30,286
3090,4/29/1996,Multi Choice,120,10,6,262
3091,3/23/2012,Written,20,50,30,134
3092,11/28/1997,Written,120,50,30,80
3093,11/25/2012,Project Based,60,100,60,245
3094,4/11/2009,Project Based,20,100,60,277
3095,2/26/2023,Project Based,20,120,72,142
3096,10/30/2015,Multi Choice,60,100,60,27
3097,11/18/2024,Multi Choice,40,10,6,129
3098,11/24/1995,Project Based,60,120,72,325
3099,12/7/2020,Multi Choice,30,120,72,50
3100,2/27/2011,Project Based,180,30,18,318
3101,6/7/2024,Multi Choice,30,100,60,286
3102,2/19/2023,Multi Choice,20,30,18,273
3103,6/19/2009,Project Based,60,10,6,220
3104,5/15/1999,Written,90,30,18,122
3105,6/21/2015,Project Based,180,10,6,231
3106,1/3/2006,Written,90,100,60,34
3107,10/13/1995,Project Based,40,10,6,64
3108,3/18/2001,Project Based,40,50,30,308
3109,6/25/2025,Project Based,60,120,72,71
3110,6/10/2015,Project Based,60,100,60,133
3111,6/28/2000,Multi Choice,120,100,60,335
3112,5/10/2002,Multi Choice,40,120,72,207
3113,2/14/2024,Written,90,100,60,236
3114,3/25/2022,Multi Choice,120,50,30,204
3115,12/2/2005,Project Based,30,10,6,77
3116,3/9/2013,Project Based,20,120,72,113
3117,12/6/2020,Multi Choice,40,50,30,247
3118,4/4/1999,Multi Choice,20,100,60,98
3119,12/13/2000,Written,60,10,6,125
3120,11/18/1995,Project Based,120,10,6,212
3121,11/29/2024,Project Based,180,120,72,88
3122,1/16/2010,Written,60,100,60,146
3123,3/10/1997,Multi Choice,30,100,60,345
3124,6/10/2010,Project Based,60,50,30,282
3125,4/24/2018,Project Based,20,50,30,176
3126,6/13/1999,Project Based,20,10,6,194
3127,12/10/1997,Written,120,120,72,346
3128,3/17/2013,Project Based,20,100,60,131
3129,5/11/2005,Project Based,90,100,60,232
3130,10/11/2007,Project Based,20,10,6,276
3131,6/28/2003,Project Based,90,50,30,64
3132,12/13/2015,Project Based,90,10,6,290
3133,2/16/2010,Written,60,120,72,170
3134,5/9/2012,Project Based,30,50,30,40
3135,12/10/2012,Written,120,10,6,150
3136,3/19/2011,Written,60,30,18,323
3137,4/11/2005,Multi Choice,120,120,72,196
3138,5/20/2020,Multi Choice,30,120,72,166
3139,6/9/2007,Multi Choice,30,50,30,282
3140,5/3/2011,Written,40,30,18,136
3141,12/27/2010,Written,90,100,60,257
3142,2/19/1996,Written,120,30,18,84
3143,10/19/2009,Multi Choice,40,120,72,218
3144,5/21/2012,Multi Choice,20,10,6,76
3145,5/13/2001,Multi Choice,90,100,60,274
3146,5/8/2012,Written,20,10,6,192
3147,1/26/2016,Multi Choice,60,10,6,139
3148,6/29/2000,Multi Choice,20,10,6,231
3149,12/5/1998,Project Based,120,10,6,116
3150,12/26/1995,Multi Choice,90,50,30,67
3151,2/4/2022,Project Based,60,50,30,210
3152,4/6/1998,Project Based,30,50,30,40
3153,10/17/2004,Written,60,30,18,22
3154,12/26/1995,Written,20,10,6,314
3155,2/23/2023,Project Based,40,30,18,31
3156,12/15/2005,Written,90,120,72,100
3157,1/27/2013,Written,120,30,18,90
3158,2/17/2013,Written,20,30,18,296
3159,3/16/2000,Project Based,120,30,18,320
3160,5/27/2012,Project Based,180,100,60,144
3161,3/1/2004,Project Based,60,10,6,122
3162,4/22/2007,Project Based,40,30,18,229
3163,1/10/2014,Multi Choice,120,30,18,71
3164,2/3/2019,Project Based,120,100,60,247
3165,10/9/2000,Multi Choice,40,120,72,315
3166,1/12/2010,Written,60,120,72,236
3167,6/21/2019,Multi Choice,120,120,72,298
3168,2/27/1999,Project Based,40,100,60,169
3169,5/17/2015,Written,90,10,6,283
3170,3/22/2005,Multi Choice,120,10,6,56
3171,10/13/2010,Multi Choice,180,120,72,314
3172,4/17/2008,Written,90,10,6,195
3173,3/24/2020,Written,40,100,60,324
3174,2/14/2024,Written,30,10,6,28
3175,11/13/1995,Multi Choice,60,30,18,341
3176,1/7/2008,Multi Choice,40,10,6,270
3177,10/17/2008,Written,20,50,30,3
3178,2/24/2017,Written,20,30,18,241
3179,10/14/2015,Written,120,30,18,50
3180,3/23/1996,Project Based,30,50,30,23
3181,2/12/1997,Project Based,120,100,60,14
3182,5/12/1997,Multi Choice,20,100,60,102
3183,11/11/1995,Project Based,30,50,30,106
3184,2/18/2005,Multi Choice,180,10,6,333
3185,2/24/2001,Project Based,30,30,18,345
3186,11/3/1996,Written,90,100,60,59
3187,2/18/1997,Multi Choice,180,50,30,297
3188,12/3/2010,Multi Choice,40,30,18,49
3189,6/3/2001,Project Based,20,120,72,132
3190,6/23/2017,Multi Choice,60,100,60,8
3191,1/1/2004,Project Based,60,30,18,114
3192,12/18/1999,Written,20,100,60,208
3193,11/5/2020,Written,60,120,72,142
3194,10/12/1999,Written,120,50,30,105
3195,3/1/2022,Multi Choice,90,30,18,320
3196,1/18/2001,Multi Choice,40,120,72,314
3197,11/5/2006,Multi Choice,60,50,30,124
3198,11/20/2005,Project Based,40,50,30,126
3199,3/21/2006,Multi Choice,120,10,6,140
3200,4/1/1998,Project Based,180,30,18,163
3201,12/15/1998,Multi Choice,90,10,6,157
3202,3/11/2000,Multi Choice,180,120,72,308
3203,6/22/2019,Written,120,10,6,41
3204,10/30/2014,Multi Choice,60,50,30,50
3205,4/18/2003,Project Based,120,100,60,263
3206,5/6/2017,Multi Choice,30,120,72,120
3207,12/27/2020,Project Based,60,10,6,130
3208,3/12/2007,Multi Choice,40,100,60,72
3209,6/21/2024,Project Based,120,30,18,216
3210,1/14/2024,Written,30,50,30,226
3211,1/14/2011,Written,40,50,30,172
3212,1/22/1997,Written,20,30,18,207
3213,1/5/1998,Written,60,50,30,323
3214,1/16/2007,Multi Choice,120,10,6,138
3215,7/1/2009,Project Based,180,50,30,208
3216,10/29/2022,Multi Choice,30,10,6,76
3217,10/25/1997,Project Based,30,50,30,200
3218,2/25/2002,Written,30,120,72,214
3219,6/26/2011,Project Based,30,50,30,79
3220,2/10/2003,Written,90,10,6,12
3221,6/12/2005,Written,20,10,6,296
3222,4/19/2008,Project Based,60,50,30,68
3223,4/16/2011,Project Based,180,50,30,305
3224,6/27/2003,Project Based,180,50,30,211
3225,2/14/1999,Project Based,30,30,18,100
3226,1/12/2000,Project Based,120,100,60,274
3227,10/4/1997,Project Based,20,10,6,12
3228,11/7/2007,Multi Choice,60,100,60,257
3229,6/25/2002,Project Based,90,30,18,30
3230,5/30/2002,Multi Choice,30,50,30,330
3231,6/6/2007,Multi Choice,120,10,6,50
3232,4/10/2004,Written,90,50,30,135
3233,4/10/2021,Written,20,30,18,221
3234,12/14/2021,Written,60,50,30,149
3235,12/5/1997,Written,90,30,18,60
3236,5/27/2020,Written,60,50,30,224
3237,12/13/1995,Project Based,120,100,60,265
3238,4/6/2014,Written,90,120,72,348
3239,2/13/1999,Written,30,30,18,304
3240,3/30/2026,Multi Choice,20,120,72,47
3241,6/20/2006,Project Based,60,30,18,197
3242,5/17/2002,Written,180,50,30,146
3243,4/6/2008,Multi Choice,60,100,60,250
3244,12/29/2025,Written,120,10,6,60
3245,4/22/2007,Project Based,120,120,72,84
3246,1/7/1999,Project Based,60,120,72,199
3247,2/21/2002,Multi Choice,180,30,18,106
3248,12/31/2009,Multi Choice,30,30,18,308
3249,3/11/2023,Project Based,90,30,18,136
3250,3/27/2006,Multi Choice,120,50,30,37
3251,5/2/2007,Multi Choice,90,10,6,21
3252,1/20/1999,Project Based,120,100,60,85
3253,1/2/1996,Project Based,180,120,72,266
3254,5/7/1998,Multi Choice,40,10,6,230
3255,12/7/2018,Written,40,30,18,155
3256,1/17/2002,Written,30,100,60,279
3257,12/19/2000,Written,30,120,72,227
3258,1/6/2003,Project Based,20,120,72,186
3259,1/18/1998,Written,60,120,72,251
3260,2/24/2022,Project Based,60,100,60,155
3261,5/21/2001,Multi Choice,20,100,60,271
3262,3/15/2005,Project Based,60,10,6,147
3263,11/27/1995,Project Based,30,50,30,9
3264,6/28/2006,Written,120,120,72,111
3265,5/20/2010,Multi Choice,40,50,30,211
3266,5/25/2007,Multi Choice,180,100,60,319
3267,12/27/2013,Project Based,60,50,30,43
3268,11/18/1998,Project Based,40,50,30,98
3269,5/23/2013,Written,90,100,60,218
3270,10/17/2009,Written,180,120,72,242
3271,4/11/2012,Written,40,100,60,32
3272,2/6/2001,Project Based,180,10,6,179
3273,3/31/2018,Written,40,100,60,120
3274,4/24/2009,Project Based,20,30,18,11
3275,11/25/2005,Written,180,120,72,203
3276,3/7/1998,Project Based,30,30,18,130
3277,11/14/1999,Project Based,20,10,6,243
3278,6/8/2016,Project Based,40,100,60,294
3279,1/31/2007,Project Based,180,50,30,209
3280,3/27/1996,Project Based,30,30,18,283
3281,1/19/1999,Multi Choice,20,120,72,202
3282,6/16/2022,Written,60,50,30,43
3283,11/3/2024,Multi Choice,30,30,18,288
3284,2/14/1998,Project Based,90,100,60,204
3285,12/16/2014,Project Based,180,10,6,225
3286,11/16/1997,Multi Choice,90,100,60,7
3287,2/15/2017,Project Based,40,50,30,347
3288,6/26/2022,Written,20,120,72,182
3289,10/14/2015,Project Based,180,120,72,68
3290,11/29/1999,Written,30,30,18,217
3291,3/26/2008,Multi Choice,30,10,6,83
3292,1/15/2020,Multi Choice,180,50,30,59
3293,5/4/2000,Multi Choice,40,30,18,332
3294,3/6/2020,Written,90,100,60,36
3295,3/6/2002,Project Based,30,30,18,45
3296,12/23/2004,Multi Choice,180,100,60,35
3297,6/9/2005,Written,120,120,72,217
3298,10/10/2007,Multi Choice,60,120,72,120
3299,1/30/2009,Project Based,40,50,30,125
3300,10/31/2008,Multi Choice,120,50,30,116
3301,5/20/2005,Project Based,90,50,30,110
3302,5/15/1998,Multi Choice,60,50,30,15
3303,12/17/2008,Written,20,30,18,128
3304,1/9/2006,Project Based,90,120,72,184
3305,2/25/2009,Written,60,10,6,75
3306,11/14/1999,Project Based,40,30,18,342
3307,2/27/1998,Project Based,90,30,18,260
3308,6/16/2005,Written,20,120,72,350
3309,5/17/2014,Project Based,30,10,6,194
3310,5/23/2000,Project Based,120,100,60,189
3311,5/9/2013,Multi Choice,30,100,60,217
3312,4/21/2026,Written,90,30,18,21
3313,10/3/2008,Project Based,60,120,72,205
3314,3/2/2005,Project Based,120,10,6,144
3315,4/11/1996,Project Based,40,120,72,14
3316,5/15/2013,Multi Choice,60,30,18,136
3317,4/21/2021,Project Based,60,100,60,230
3318,1/7/2009,Multi Choice,60,120,72,337
3319,4/12/1998,Written,30,120,72,317
3320,10/8/2012,Project Based,60,100,60,297
3321,11/22/1997,Written,180,100,60,27
3322,10/9/2022,Multi Choice,30,100,60,102
3323,11/29/2024,Written,60,120,72,280
3324,6/1/2001,Multi Choice,90,100,60,49
3325,10/29/2013,Written,30,10,6,66
3326,10/13/1999,Multi Choice,40,10,6,334
3327,2/26/2001,Multi Choice,40,50,30,59
3328,3/3/2015,Project Based,90,100,60,41
3329,4/14/1996,Written,30,120,72,87
3330,2/12/1997,Project Based,90,50,30,2
3331,5/24/2009,Project Based,30,120,72,147
3332,6/25/2019,Multi Choice,120,30,18,26
3333,12/10/2008,Project Based,60,50,30,140
3334,10/15/1995,Project Based,120,10,6,82
3335,6/4/2021,Multi Choice,90,120,72,347
3336,3/8/2003,Project Based,120,30,18,42
3337,5/21/2011,Written,120,30,18,11
3338,4/22/2007,Multi Choice,30,100,60,229
3339,2/27/1998,Multi Choice,120,10,6,261
3340,11/30/2001,Multi Choice,60,30,18,264
3341,10/4/2004,Multi Choice,90,30,18,134
3342,1/18/2001,Multi Choice,30,10,6,93
3343,1/13/2002,Project Based,40,100,60,191
3344,5/1/2008,Multi Choice,60,10,6,260
3345,4/11/2021,Written,60,100,60,198
3346,12/25/1998,Project Based,40,50,30,87
3347,10/1/2011,Written,30,10,6,71
3348,6/22/2014,Multi Choice,60,50,30,154
3349,1/10/2003,Multi Choice,60,100,60,119
3350,11/29/1996,Project Based,20,120,72,292
3351,11/5/2011,Written,60,10,6,74
3352,12/30/1998,Multi Choice,180,30,18,44
3353,1/28/2011,Multi Choice,90,30,18,15
3354,6/19/1998,Written,40,30,18,24
3355,10/2/1999,Written,120,30,18,260
3356,11/27/1998,Multi Choice,120,30,18,296
3357,5/7/2000,Written,60,30,18,17
3358,12/18/2000,Multi Choice,20,120,72,50
3359,11/22/2000,Project Based,180,50,30,61
3360,3/14/2013,Project Based,60,50,30,209
3361,6/22/2026,Multi Choice,30,120,72,38
3362,6/11/2003,Written,30,50,30,192
3363,3/14/2007,Project Based,180,10,6,55
3364,3/5/2004,Project Based,30,30,18,278
3365,3/1/2017,Multi Choice,30,100,60,288
3366,12/14/2020,Multi Choice,120,50,30,146
3367,3/29/2008,Project Based,40,30,18,331
3368,5/21/2017,Written,90,120,72,190
3369,3/24/2014,Written,180,120,72,346
3370,12/30/2020,Multi Choice,20,50,30,141
3371,3/20/2026,Project Based,40,30,18,313
3372,11/5/2015,Written,90,100,60,276
3373,1/4/2010,Multi Choice,40,10,6,66
3374,2/12/2002,Multi Choice,30,10,6,288
3375,12/7/2006,Project Based,180,30,18,286
3376,10/17/2004,Multi Choice,180,50,30,47
3377,3/20/2001,Written,90,10,6,283
3378,1/27/1999,Project Based,120,10,6,183
3379,3/28/2007,Written,180,50,30,339
3380,10/1/2016,Project Based,40,10,6,225
3381,12/19/2025,Multi Choice,90,50,30,315
3382,1/17/1998,Multi Choice,90,10,6,326
3383,6/9/2011,Written,180,50,30,17
3384,1/13/2012,Written,30,10,6,283
3385,2/11/2002,Project Based,90,50,30,145
3386,2/18/1999,Project Based,40,120,72,297
3387,10/23/2005,Project Based,40,10,6,30
3388,12/21/2004,Written,90,120,72,191
3389,2/26/2007,Multi Choice,40,100,60,144
3390,5/2/2009,Multi Choice,120,100,60,262
3391,11/7/1996,Project Based,40,120,72,160
3392,1/20/2009,Project Based,120,100,60,180
3393,1/17/2005,Written,180,30,18,40
3394,2/3/2008,Project Based,120,50,30,223
3395,5/25/2004,Multi Choice,60,100,60,107
3396,12/11/1996,Project Based,40,30,18,90
3397,1/2/2016,Project Based,20,120,72,329
3398,1/31/2004,Project Based,20,120,72,94
3399,3/18/2011,Project Based,90,50,30,266
3400,1/12/2007,Written,120,50,30,232
3401,10/29/2001,Project Based,20,120,72,3
3402,5/20/2014,Written,60,100,60,128
3403,6/29/1997,Written,180,120,72,230
3404,3/15/1996,Multi Choice,120,50,30,233
3405,1/27/2017,Project Based,180,50,30,313
3406,6/12/2002,Written,60,100,60,189
3407,1/30/2004,Project Based,180,30,18,18
3408,11/9/2005,Project Based,60,100,60,175
3409,12/9/2022,Project Based,20,100,60,340
3410,10/30/2012,Written,180,10,6,315
3411,12/25/2001,Written,120,50,30,20
3412,4/17/1997,Written,180,30,18,167
3413,12/8/2014,Project Based,30,10,6,7
3414,5/20/1996,Multi Choice,20,30,18,297
3415,3/4/2014,Written,120,30,18,269
3416,10/11/1998,Written,120,100,60,275
3417,11/6/2002,Multi Choice,120,50,30,243
3418,3/25/1999,Written,20,30,18,102
3419,10/24/1995,Written,20,10,6,249
3420,12/5/2022,Project Based,40,30,18,200
3421,10/26/2024,Written,30,120,72,71
3422,3/19/2019,Project Based,120,100,60,138
3423,5/12/2014,Written,20,30,18,350
3424,10/13/2006,Written,20,120,72,176
3425,3/23/2020,Project Based,60,10,6,203
3426,3/10/2008,Written,120,30,18,168
3427,11/27/2008,Written,40,120,72,187
3428,12/22/2003,Multi Choice,40,120,72,50
3429,10/26/2018,Written,180,30,18,132
3430,2/23/2017,Written,20,30,18,43
3431,3/12/2023,Written,20,120,72,24
3432,11/20/1996,Multi Choice,20,50,30,254
3433,12/3/1998,Project Based,180,100,60,297
3434,2/11/2017,Multi Choice,60,30,18,35
3435,5/9/2003,Written,90,30,18,59
3436,2/27/1997,Written,40,120,72,132
3437,6/14/2009,Multi Choice,60,30,18,164
3438,5/11/2017,Project Based,30,10,6,126
3439,10/19/2006,Written,60,30,18,175
3440,10/30/2022,Multi Choice,60,50,30,254
3441,2/5/1998,Multi Choice,180,10,6,67
3442,10/8/2024,Written,40,120,72,10
3443,1/26/2018,Project Based,180,30,18,267
3444,6/28/2001,Multi Choice,30,50,30,248
3445,2/2/1998,Written,90,50,30,302
3446,3/21/2019,Multi Choice,20,10,6,221
3447,3/23/2003,Project Based,90,30,18,65
3448,4/6/2010,Multi Choice,20,100,60,88
3449,12/1/2000,Written,30,50,30,129
3450,12/22/1999,Written,120,100,60,143
3451,1/21/2002,Multi Choice,60,120,72,172
3452,10/31/2005,Project Based,90,100,60,313
3453,10/31/1997,Written,180,30,18,13
3454,10/7/2002,Project Based,180,30,18,158
3455,11/29/2008,Project Based,30,10,6,1
3456,11/25/2021,Multi Choice,40,100,60,267
3457,12/3/2002,Written,180,30,18,338
3458,3/20/1999,Written,60,50,30,346
3459,5/20/2011,Multi Choice,120,50,30,285
3460,6/16/1999,Multi Choice,40,120,72,18
3461,1/2/2003,Project Based,40,30,18,190
3462,5/14/1996,Multi Choice,120,100,60,74
3463,5/7/2024,Project Based,180,30,18,341
3464,10/24/1999,Multi Choice,120,30,18,228
3465,4/24/2007,Project Based,90,30,18,222
3466,2/14/2002,Project Based,180,10,6,218
3467,3/30/2020,Multi Choice,30,120,72,101
3468,3/19/2019,Written,40,30,18,1
3469,11/24/2001,Project Based,20,100,60,336
3470,1/8/2020,Project Based,20,120,72,108
3471,5/16/2006,Multi Choice,120,50,30,270
3472,5/18/2018,Written,60,10,6,157
3473,6/25/2019,Multi Choice,90,50,30,95
3474,10/1/2015,Written,60,30,18,249
3475,3/22/2016,Written,30,50,30,350
3476,3/14/2023,Written,90,50,30,218
3477,3/27/2006,Written,120,50,30,235
3478,10/15/2024,Multi Choice,180,120,72,192
3479,3/4/2021,Written,120,10,6,131
3480,12/4/2021,Written,40,100,60,109
3481,5/30/1996,Written,30,50,30,248
3482,10/4/2008,Project Based,30,10,6,99
3483,11/30/1995,Written,40,50,30,259
3484,1/28/2021,Multi Choice,120,100,60,189
3485,4/24/1998,Multi Choice,40,30,18,293
3486,11/6/1995,Project Based,40,50,30,308
3487,5/22/2014,Project Based,40,30,18,239
3488,2/16/1997,Multi Choice,180,10,6,109
3489,10/8/2005,Multi Choice,40,120,72,98
3490,6/21/2004,Project Based,30,120,72,167
