cer_ID,cer_Name,cer_Duration,cer_Platform,st_ID
23455,"Java Development",11,"MIT OpenCourseWare",17481
23456,"Linux System Administration",18,"Coursera",12577
23457,"Robotics Programming",14,"Khan Academy",13959
23458,"Cloud Architecture",14,"DataCamp",6631
23459,"Vue.js Framework",10,"HubSpot Academy",17426
23460,"Rust Programming",3,"Udemy",16522
23461,"Tableau Certification",8,"LinkedIn Learning",13685
23462,"FPGA Development",18,"FreeCodeCamp",18607
23463,"Terraform Infrastructure",10,"Facebook Blueprint",8289
23464,"Django Framework",7,"Khan Academy",18570
23465,"Database Management Systems",13,"AWS Training",3436
23466,"Progressive Web Apps",6,"Pluralsight",7946
23467,"Tableau Certification",17,"Oracle Academy",12052
23468,"Laravel Framework",13,"Pluralsight",10946
23469,"Digital Forensics",8,"Pluralsight",15174
23470,"iOS Development",13,"Pluralsight",8007
23471,"Disaster Recovery",30,"Coursera",18786
23472,"Functional Programming",43,"FreeCodeCamp",11256
23473,"Angular Development",5,"Pluralsight",14359
23474,"Elasticsearch Development",11,"IBM Skills",7961
23475,"Incident Response",14,"Stanford Online",10872
23476,"C++ Programming",18,"Udemy",18284
23477,"Disaster Recovery",16,"Salesforce Trailhead",19480
23478,"Distributed Systems",18,"Pluralsight",3669
23479,"High Availability Systems",12,"FreeCodeCamp",12085
23480,"Jenkins CI/CD",13,"Khan Academy",8829
23481,"Redis Cache Management",20,"Khan Academy",2450
23482,"Performance Optimization",38,"Google Developers",10820
23483,"Puppet Configuration",9,"Google Developers",14092
23484,"Business Intelligence",3,"FreeCodeCamp",17074
23485,"Software Testing and QA",13,"MIT OpenCourseWare",16751
23486,"Email Server Administration",10,"Pluralsight",13595
23487,"Robotics Programming",11,"FreeCodeCamp",9674
23488,"Image Processing",13,"Udacity",19155
23489,"CDN Configuration",12,"AWS Training",17930
23490,"Azure Cloud Services",37,"Google Analytics Academy",11231
23491,"Data Visualization",19,"Pluralsight",4184
23492,"SQL Database Design",24,"Coursera",19334
23493,"Docker and Kubernetes",10,"Stanford Online",18636
23494,"Data Visualization",11,"DataCamp",12939
23495,"Agile Project Management",26,"MIT OpenCourseWare",19823
23496,"Agile Project Management",11,"AWS Training",2921
23497,"SIEM Solutions",6,"CompTIA",1647
23498,"Data Science with Python",9,"Stanford Online",3106
23499,"Performance Optimization",12,"Oracle Academy",11070
23500,"Rust Programming",6,"Microsoft Learn",19287
23501,"PHP Web Development",3,"Coursera",14063
23502,"MATLAB Programming",4,"MIT OpenCourseWare",15953
23503,"Cybersecurity Essentials",9,"Pluralsight",7263
23504,"TypeScript Programming",28,"Salesforce Trailhead",16332
23505,"Python Data Analysis",7,"FreeCodeCamp",3357
23506,"Web Application Security",6,"IBM Skills",2861
23507,"Microservices Architecture",6,"LinkedIn Learning",17758
23508,"iOS Development",9,"Pluralsight",14113
23509,"Functional Programming",10,"IBM Skills",481
23510,"Linux System Administration",19,"Coursera",8217
23511,"Embedded Systems",6,"DataCamp",8034
23512,"Artificial Intelligence Fundamentals",18,"LinkedIn Learning",13429
23513,"Agile Project Management",10,"Codecademy",10337
23514,"Microservices Architecture",11,"DataCamp",2399
23515,"Progressive Web Apps",11,"Salesforce Trailhead",13619
23516,"Kotlin Programming",17,"Microsoft Learn",9744
23517,"Software Testing and QA",4,"LinkedIn Learning",5444
23518,"Ruby on Rails",49,"DataCamp",13307
23519,"TCP/IP Networking",15,"Google Analytics Academy",15154
23520,"Data Science with Python",7,"LinkedIn Learning",18834
23521,"Android Development",8,"Google Analytics Academy",4010
23522,"Network Security",40,"Pluralsight",11439
23523,"Robotics Programming",13,"IBM Skills",4163
23524,"VPN Configuration",9,"Udacity",14870
23525,"DevOps Engineering",16,"Cisco Networking Academy",19119
23526,"Embedded Systems",3,"Skillshare",11847
23527,"DNS Management",26,"Microsoft Learn",3784
23528,"Vue.js Framework",9,"Codecademy",4479
23529,"Linux System Administration",6,"Google Analytics Academy",17666
23530,"Google Cloud Platform",17,"Salesforce Trailhead",18554
23531,"Virtual Reality Development",9,"Salesforce Trailhead",5433
23532,"Angular Development",7,"Google Developers",8799
23533,"Cloud Computing with AWS",9,"Microsoft Learn",10490
23534,"System Design",12,"LinkedIn Learning",5449
23535,"Cloud Architecture",7,"AWS Training",3607
23536,"Excel Data Analysis",3,"Pluralsight",8334
23537,"Oracle Database",11,"FreeCodeCamp",13302
23538,"Cryptography Fundamentals",18,"Khan Academy",11524
23539,"Statistical Analysis",11,"Oracle Academy",17264
23540,"Robotics Programming",5,"Coursera",18300
23541,"Scala Programming",8,"edX",3499
23542,"Data Science with Python",14,"Google Analytics Academy",2364
23543,"Unreal Engine",12,"Harvard Online",16397
23544,"Deep Learning",17,"IBM Skills",9607
23545,"Virtual Reality Development",12,"Microsoft Learn",13566
23546,"Responsive Web Design",14,"edX",6847
23547,"Ruby on Rails",11,"LinkedIn Learning",15387
23548,"Network Protocols",3,"LinkedIn Learning",5845
23549,"Blockchain Technology",6,"Google Analytics Academy",5275
23550,"Quantum Computing",8,"FreeCodeCamp",6949
23551,"Web Development Fundamentals",6,"Microsoft Learn",7915
23552,"Refactoring Techniques",4,"Google Analytics Academy",1367
23553,"WebRTC Development",7,"Codecademy",5495
23554,"Intrusion Detection Systems",3,"AWS Training",17128
23555,"PHP Web Development",4,"Microsoft Learn",16853
23556,"Digital Marketing Analytics",18,"Udacity",12938
23557,"Content Management Systems",15,"Codecademy",1630
23558,"Technical Writing",6,"DataCamp",6848
23559,"Laravel Framework",13,"HubSpot Academy",7421
23560,"Network Security",13,"Udemy",7849
23561,"PHP Web Development",9,"Coursera",6683
23562,"Signal Processing",40,"CompTIA",12310
23563,"Ruby on Rails",20,"Skillshare",3567
23564,"Network Protocols",43,"Salesforce Trailhead",9928
23565,"Clean Code Principles",11,"Skillshare",19865
23566,"Technical Writing",11,"Google Analytics Academy",10374
23567,"WordPress Development",8,"Udemy",16386
23568,"System Design",20,"Udemy",17746
23569,"Business Intelligence",15,"Pluralsight",11188
23570,"Refactoring Techniques",44,"HubSpot Academy",1973
23571,"Unreal Engine",12,"IBM Skills",11555
23572,"Digital Marketing Analytics",5,"DataCamp",15552
23573,"Object-Oriented Programming",8,"Oracle Academy",10456
23574,"Scala Programming",3,"Cisco Networking Academy",2437
23575,"OWASP Best Practices",35,"HubSpot Academy",12538
23576,"Artificial Intelligence Fundamentals",5,"Udemy",16509
23577,"Socket Programming",44,"Microsoft Learn",13938
23578,"Internet of Things (IoT)",26,"Udemy",9893
23579,"Responsive Web Design",13,"Cisco Networking Academy",15071
23580,"Operating Systems",12,"Cisco Networking Academy",631
23581,"WordPress Development",8,"Facebook Blueprint",9896
23582,"Web3 Development",17,"Udacity",19430
23583,"C# and .NET Framework",11,"Harvard Online",17082
23584,"Ansible Automation",8,"Microsoft Learn",3397
23585,"Audio Engineering",19,"Udemy",7813
23586,"React.js Development",20,"FreeCodeCamp",13651
23587,"MongoDB Database",17,"Google Analytics Academy",4489
23588,"Robotics Programming",33,"Udacity",11828
23589,"Computer Vision",12,"Khan Academy",318
23590,"Agile Project Management",10,"MIT OpenCourseWare",5757
23591,"Ruby on Rails",29,"FreeCodeCamp",4568
23592,"Go Programming",39,"Salesforce Trailhead",14591
23593,"Computer Graphics",9,"Cisco Networking Academy",5476
23594,"Spring Boot",36,"CompTIA",7242
23595,"SIEM Solutions",17,"Udacity",1608
23596,"Tableau Certification",10,"DataCamp",11287
23597,"Game Development",10,"HubSpot Academy",9285
23598,"Video Streaming Technology",13,"FreeCodeCamp",14606
23599,"Design Patterns",15,"Skillshare",14285
23600,"Firewall Management",19,"Harvard Online",14788
23601,"Flutter Cross-Platform",46,"LinkedIn Learning",16826
23602,"React.js Development",14,"Oracle Academy",12083
23603,"Frontend Web Design",9,"DataCamp",13544
23604,"RabbitMQ Messaging",6,"Udacity",215
23605,"GraphQL Development",14,"MIT OpenCourseWare",19601
23606,"Jenkins CI/CD",10,"Coursera",11290
23607,"Email Server Administration",45,"IBM Skills",12203
23608,"Signal Processing",41,"Oracle Academy",3301
23609,"Cloud Computing with AWS",11,"FreeCodeCamp",5797
23610,"iOS Development",11,"IBM Skills",16054
23611,"TCP/IP Networking",3,"Skillshare",1715
23612,"Python Data Analysis",8,"Udemy",9172
23613,"Progressive Web Apps",6,"MIT OpenCourseWare",2567
23614,"SQL Database Design",47,"Salesforce Trailhead",5509
23615,"C++ Programming",11,"Microsoft Learn",13835
23616,"Design Patterns",40,"FreeCodeCamp",9671
23617,"Blockchain Development",10,"Pluralsight",10181
23618,"TCP/IP Networking",5,"Google Developers",14802
23619,"Ruby on Rails",18,"Udemy",12160
23620,"Cryptography Fundamentals",11,"Facebook Blueprint",4698
23621,"Refactoring Techniques",17,"Facebook Blueprint",488
23622,"UI/UX Design Principles",24,"Khan Academy",3270
23623,"Software Architecture",3,"Skillshare",9629
23624,"Software Testing and QA",5,"AWS Training",5163
23625,"Mobile App Development",18,"FreeCodeCamp",2790
23626,"Puppet Configuration",9,"DataCamp",1112
23627,"PHP Web Development",45,"Udemy",16140
23628,"Database Management Systems",11,"CompTIA",15149
23629,"Performance Optimization",14,"FreeCodeCamp",449
23630,"Blockchain Development",19,"IBM Skills",18377
23631,"Competitive Programming",6,"Stanford Online",2313
23632,"Distributed Systems",20,"Salesforce Trailhead",7853
23633,"Serverless Computing",11,"Pluralsight",13319
23634,"Digital Marketing Analytics",14,"Codecademy",12854
23635,"Node.js Backend Development",12,"Codecademy",19355
23636,"Operating Systems",17,"Google Developers",10804
23637,"High Availability Systems",3,"Stanford Online",19130
23638,"Excel Data Analysis",12,"Harvard Online",17804
23639,"Frontend Web Design",49,"Udemy",3327
23640,"Intrusion Detection Systems",20,"Udemy",18424
23641,"Business Intelligence",5,"IBM Skills",2492
23642,"Go Programming",20,"IBM Skills",7217
23643,"Elasticsearch Development",28,"Oracle Academy",14506
23644,"Audio Engineering",8,"Udemy",18386
23645,"Django Framework",35,"FreeCodeCamp",2598
23646,"Agile Project Management",47,"Codecademy",12562
23647,"Ethical Hacking",5,"Google Analytics Academy",8110
23648,"Image Processing",34,"Salesforce Trailhead",2683
23649,"MongoDB Database",11,"Google Developers",7565
23650,"GraphQL Development",17,"AWS Training",11859
23651,"Cloud Computing with AWS",9,"Microsoft Learn",2769
23652,"Business Intelligence",7,"IBM Skills",18525
23653,"TCP/IP Networking",11,"Cisco Networking Academy",17640
23654,"Internet of Things (IoT)",13,"LinkedIn Learning",9864
23655,"TensorFlow Development",26,"edX",18273
23656,"Blockchain Technology",8,"MIT OpenCourseWare",16546
23657,"iOS Development",20,"LinkedIn Learning",14243
23658,"Cloud Computing with AWS",5,"Oracle Academy",5457
23659,"Design Patterns",12,"DataCamp",11299
23660,"REST API Design",16,"Skillshare",7732
23661,"Quantum Computing",32,"CompTIA",17011
23662,"Cloud Computing with AWS",16,"Google Analytics Academy",4720
23663,"DevOps Engineering",6,"Facebook Blueprint",9794
23664,"Chrome Extension Development",20,"Salesforce Trailhead",8004
23665,"Functional Programming",38,"Skillshare",5823
23666,"Virtual Reality Development",3,"Stanford Online",11865
23667,"Ethereum Smart Contracts",19,"Stanford Online",15901
23668,"Power BI Analytics",15,"Coursera",18533
23669,"Machine Learning Basics",32,"Google Developers",14914
23670,"Chrome Extension Development",4,"CompTIA",18399
23671,"3D Modeling and Animation",17,"LinkedIn Learning",4068
23672,"Google Analytics",6,"Coursera",12500
23673,"Digital Marketing Analytics",10,"Pluralsight",4333
23674,"Quantum Computing",7,"DataCamp",11115
23675,"Kotlin Programming",30,"LinkedIn Learning",14798
23676,"Redis Cache Management",26,"Skillshare",1842
23677,"Data Science with Python",7,"Facebook Blueprint",2614
23678,"Jenkins CI/CD",8,"Udemy",15513
23679,"Robotics Programming",19,"Google Developers",3393
23680,"Laravel Framework",7,"Udacity",2716
23681,"Technical Writing",19,"AWS Training",10218
23682,"3D Modeling and Animation",12,"Cisco Networking Academy",6321
23683,"E-commerce Solutions",31,"DataCamp",16977
23684,"Elasticsearch Development",10,"edX",6081
23685,"Video Streaming Technology",17,"Skillshare",14403
23686,"Payment Gateway Integration",9,"MIT OpenCourseWare",16711
23687,"Swift Programming",14,"Facebook Blueprint",8765
23688,"Code Review Best Practices",36,"Udacity",19943
23689,"Functional Programming",39,"edX",18070
23690,"Rust Programming",7,"CompTIA",1996
23691,"iOS Development",20,"CompTIA",12605
23692,"PostgreSQL Advanced",6,"IBM Skills",15467
23693,"MATLAB Programming",8,"Skillshare",5209
23694,"Mobile App Development",20,"IBM Skills",6383
23695,"DevOps Engineering",39,"IBM Skills",10027
23696,"Django Framework",16,"Stanford Online",2007
23697,"Business Intelligence",14,"Codecademy",3137
23698,"Edge Computing",13,"Udemy",7125
23699,"TypeScript Programming",17,"AWS Training",3192
23700,"Apache Kafka Streaming",3,"Google Developers",17904
23701,"Excel Data Analysis",3,"Stanford Online",6588
23702,"Angular Development",15,"MIT OpenCourseWare",8855
23703,"PHP Web Development",40,"MIT OpenCourseWare",7821
23704,"iOS Development",4,"Udemy",17219
23705,"Web Application Security",20,"Pluralsight",14533
23706,"Artificial Intelligence Fundamentals",7,"FreeCodeCamp",11720
23707,"R Programming for Data Science",37,"Google Developers",6144
23708,"Kotlin Programming",3,"Coursera",15784
23709,"Cryptography Fundamentals",19,"CompTIA",15200
23710,"Cryptography Fundamentals",9,"Harvard Online",3662
23711,"Kotlin Programming",36,"IBM Skills",8331
23712,"Competitive Programming",12,"Salesforce Trailhead",3934
23713,"Digital Marketing Analytics",16,"Google Developers",10821
23714,"Digital Marketing Analytics",14,"Salesforce Trailhead",17952
23715,"Cloud Architecture",15,"Khan Academy",5422
23716,"Operating Systems",15,"Udemy",18754
23717,"PHP Web Development",13,"edX",2941
23718,"API Documentation",4,"HubSpot Academy",15095
23719,"Google Analytics",13,"IBM Skills",3433
23720,"Network Security",17,"Khan Academy",17206
23721,"DevOps Engineering",19,"Facebook Blueprint",3928
23722,"Responsive Web Design",16,"FreeCodeCamp",5289
23723,"Redis Cache Management",13,"Cisco Networking Academy",6025
23724,"Elasticsearch Development",5,"Codecademy",213
23725,"Python Data Analysis",15,"Microsoft Learn",12486
23726,"Virtual Reality Development",7,"LinkedIn Learning",8621
23727,"Elasticsearch Development",6,"Stanford Online",16139
23728,"Ruby on Rails",7,"Stanford Online",17583
23729,"API Documentation",19,"Pluralsight",14810
23730,"Android Development",20,"Facebook Blueprint",16029
23731,"Progressive Web Apps",6,"edX",2474
23732,"Full Stack Web Development",49,"Google Analytics Academy",13860
23733,"Operating Systems",4,"IBM Skills",8101
23734,"C# and .NET Framework",6,"Stanford Online",5444
23735,"API Documentation",4,"LinkedIn Learning",230
23736,"React Native Development",20,"Harvard Online",9627
23737,"Computer Graphics",11,"IBM Skills",2932
23738,"Web Development Fundamentals",3,"Salesforce Trailhead",13270
23739,"Competitive Programming",20,"edX",9017
23740,"Computer Graphics",7,"Microsoft Learn",4422
23741,"Microservices Architecture",4,"Coursera",8209
23742,"Tableau Certification",9,"Oracle Academy",1560
23743,"Information Security",39,"Oracle Academy",17652
23744,"Java Development",9,"DataCamp",7266
23745,"Cybersecurity Essentials",6,"Udacity",7058
23746,"Data Visualization",7,"Khan Academy",7876
23747,"Data Structures and Algorithms",10,"LinkedIn Learning",10846
23748,"Disaster Recovery",4,"Microsoft Learn",11631
23749,"Ansible Automation",10,"MIT OpenCourseWare",16581
23750,"High Availability Systems",3,"Khan Academy",7819
23751,"Network Protocols",9,"CompTIA",2740
23752,"Apache Kafka Streaming",14,"CompTIA",1678
23753,"Frontend Web Design",7,"Google Developers",8272
23754,"System Design",8,"Pluralsight",9804
23755,"Google Cloud Platform",8,"edX",19884
23756,"Penetration Testing",11,"Pluralsight",4173
23757,"Design Patterns",36,"Pluralsight",6899
23758,"Ansible Automation",13,"CompTIA",12764
23759,"Computer Graphics",17,"CompTIA",19561
23760,"Load Balancing",4,"IBM Skills",6526
23761,"Web Development Fundamentals",15,"Codecademy",12251
23762,"Payment Gateway Integration",9,"MIT OpenCourseWare",1842
23763,"Blockchain Development",20,"Coursera",19450
23764,"Technical Writing",5,"Pluralsight",3188
23765,"SQL Database Design",17,"Skillshare",6919
23766,"Data Science with Python",19,"Stanford Online",7190
23767,"Big Data Analytics",18,"Udemy",1651
23768,"Python Data Analysis",15,"Skillshare",6539
