ba_ID,ex_ID,BatchExamDate
727,960,11/2/2023
727,1422,6/12/2024
727,3101,6/7/2024
727,3096,12/14/2023
727,4782,2/11/2024
727,4796,2/9/2024
727,3407,11/6/2023
727,3757,12/25/2023
728,1679,1/23/2024
728,3036,6/12/2024
728,3129,12/13/2023
728,4627,2/5/2024
729,662,1/24/2024
729,1764,6/6/2024
729,2390,4/3/2024
729,3071,4/4/2024
729,3972,11/9/2023
730,305,12/12/2023
730,764,10/26/2023
730,807,2/3/2024
730,1378,2/20/2024
730,2558,2/29/2024
730,3388,2/21/2024
730,4064,12/31/2023
730,4164,6/20/2024
730,4363,5/22/2024
731,231,12/27/2023
731,240,12/17/2023
731,973,12/21/2023
731,1171,10/23/2023
731,1538,3/14/2024
731,1835,2/8/2024
731,3467,2/15/2024
731,3645,4/26/2024
731,4026,11/2/2023
731,4794,2/24/2024
732,396,12/2/2023
732,1251,2/26/2024
732,1364,10/22/2023
732,2023,12/18/2023
732,2716,10/31/2023
732,2976,1/13/2024
732,4743,4/14/2024
732,946,5/25/2024
732,3619,2/10/2024
732,4700,3/10/2024
733,418,10/20/2023
733,2062,3/5/2024
733,2444,1/8/2024
733,765,4/1/2024
733,3764,5/20/2024
733,713,6/29/2024
733,3142,3/27/2024
733,4627,4/10/2024
733,1525,10/8/2023
733,899,2/19/2024
733,3255,4/20/2024
733,3302,3/13/2024
733,4134,1/3/2024
734,55,5/1/2024
734,1327,11/1/2023
734,1904,12/16/2023
734,2113,5/26/2024
734,2367,12/6/2023
734,2438,2/29/2024
734,2681,3/19/2024
734,4541,5/15/2024
735,1617,2/3/2024
735,1793,1/24/2024
735,1858,3/26/2024
735,2606,10/5/2023
735,3463,5/7/2024
735,4274,1/1/2024
736,1396,11/30/2023
736,2321,2/26/2024
736,2688,4/8/2024
736,2930,5/13/2024
736,3271,6/11/2024
736,3650,4/19/2024
736,3086,2/10/2024
736,3832,6/13/2024
736,4686,2/4/2024
736,3570,3/2/2024
736,1347,5/17/2024
736,3049,3/16/2024
737,510,2/25/2024
737,895,5/7/2024
737,927,4/5/2024
737,2035,3/20/2024
737,3027,11/17/2023
737,3113,2/14/2024
737,4090,4/16/2024
737,4581,1/30/2024
738,263,11/3/2023
738,1735,6/7/2024
738,3334,12/6/2023
738,3401,4/1/2024
738,895,12/6/2023
738,3461,1/30/2024
739,516,2/27/2024
739,1156,11/8/2023
739,1415,12/2/2023
739,1441,10/29/2023
739,2037,3/8/2024
739,2585,6/20/2024
739,3024,3/10/2024
739,4249,1/26/2024
740,657,4/15/2024
740,1023,4/3/2024
740,2288,4/11/2024
740,2598,6/29/2024
740,2932,12/14/2023
740,3043,1/13/2024
740,3644,1/27/2024
740,4000,3/25/2024
740,4590,6/15/2024
740,956,5/12/2024
740,2088,4/16/2024
740,3273,5/24/2024
740,3180,3/24/2024
740,2123,10/12/2023
741,455,2/7/2024
741,1622,6/11/2024
741,1946,10/30/2023
741,4630,5/6/2024
741,1136,11/17/2023
741,2936,3/16/2024
741,1172,10/4/2023
741,1415,1/5/2024
741,4730,5/17/2024
742,589,4/29/2024
742,762,5/27/2024
742,842,3/13/2024
742,864,11/18/2023
742,1356,6/19/2024
742,2437,10/10/2023
742,3594,6/13/2024
742,3609,11/8/2023
742,3823,5/3/2024
742,4401,6/26/2024
743,46,2/20/2024
743,465,6/7/2024
743,1067,1/30/2024
743,1324,2/9/2024
743,1463,3/17/2024
743,1869,11/15/2023
743,2439,10/8/2023
743,3088,1/8/2024
743,3716,11/25/2023
743,3733,12/12/2023
744,503,2/16/2024
744,964,5/26/2024
744,976,10/21/2023
744,1093,11/10/2023
744,3152,1/28/2024
744,3174,2/14/2024
744,3509,7/1/2024
744,4383,11/1/2023
744,1055,6/16/2024
744,2767,3/14/2024
744,4859,6/16/2024
745,710,10/11/2023
745,2542,11/29/2023
745,2679,3/29/2024
745,2780,3/1/2024
745,2984,5/13/2024
745,3210,1/14/2024
745,3199,5/29/2024
745,3320,5/12/2024
745,3056,5/14/2024
745,4812,3/22/2024
745,2199,4/7/2024
745,343,4/27/2024
745,30,2/28/2024
745,1381,1/12/2024
746,340,6/14/2024
746,853,6/25/2024
746,2532,4/11/2024
746,2938,3/9/2024
746,3209,6/21/2024
746,4507,11/20/2023
746,3656,3/25/2024
746,3876,10/9/2023
746,3956,1/9/2024
746,2584,12/6/2023
747,534,1/19/2024
747,1333,11/14/2023
747,2000,2/17/2024
747,2808,5/23/2024
747,2280,11/10/2023
747,4261,12/1/2023
747,4510,11/15/2023
747,2197,3/12/2024
747,3985,3/16/2024
748,265,2/15/2024
748,328,11/7/2023
748,765,4/2/2024
748,1849,5/22/2024
748,2756,1/20/2024
748,3530,11/20/2023
748,3588,4/12/2024
748,3772,2/23/2024
748,4136,12/19/2023
748,3130,7/1/2024
748,3935,12/3/2023
748,3102,10/19/2023
748,793,4/22/2024
749,506,10/25/2023
749,1222,11/27/2023
749,1661,5/1/2024
749,2896,1/16/2024
749,4094,3/19/2024
749,4266,4/27/2024
750,64,2/19/2024
750,1916,2/9/2024
750,3850,2/29/2024
750,4010,1/24/2024
750,4287,11/6/2023
750,597,4/15/2024
750,1182,5/8/2024
750,2384,3/28/2024
750,3673,3/5/2024
750,4248,12/9/2023
750,2179,1/17/2024
751,539,5/31/2025
751,774,2/28/2025
751,1178,4/24/2025
751,1384,12/7/2024
751,1517,11/27/2024
751,2115,11/10/2024
751,2280,11/18/2024
751,3076,3/29/2025
752,1601,4/5/2025
752,1909,10/14/2024
752,2464,11/1/2024
752,2835,5/10/2025
752,3183,6/19/2025
752,3643,6/1/2025
752,4200,2/13/2025
752,4252,11/21/2024
753,1062,4/3/2025
753,1130,5/6/2025
753,1429,11/21/2024
753,2849,1/7/2025
753,3115,1/16/2025
753,3919,3/9/2025
753,3959,11/3/2024
753,4140,12/30/2024
753,4578,3/11/2025
754,199,1/12/2025
754,1482,12/3/2024
754,1529,5/20/2025
754,4360,12/17/2024
754,4384,4/12/2025
755,362,2/7/2025
755,2426,3/30/2025
755,82,11/28/2024
755,3541,10/21/2024
755,1331,5/24/2025
755,1476,4/24/2025
755,1533,6/27/2025
755,1527,4/1/2025
755,3011,2/27/2025
755,985,2/5/2025
755,3964,1/4/2025
755,2451,1/22/2025
755,4537,6/18/2025
755,733,2/28/2025
755,4338,1/26/2025
756,1966,5/6/2025
756,2508,11/16/2024
756,3323,11/29/2024
756,3442,10/8/2024
756,3473,3/13/2025
756,3621,11/4/2024
757,2107,5/25/2025
757,2852,6/25/2025
757,4318,11/20/2024
757,4474,3/19/2025
757,4098,10/2/2024
757,2854,4/4/2025
757,3605,12/15/2024
757,4156,3/28/2025
757,4513,5/8/2025
758,1179,4/13/2025
758,1285,11/29/2024
758,1999,1/29/2025
758,2045,11/23/2024
758,2181,3/2/2025
758,2234,4/6/2025
758,4050,4/24/2025
758,427,11/28/2024
758,4104,12/6/2024
758,4556,10/22/2024
759,227,6/25/2025
759,871,12/18/2024
759,1133,10/17/2024
759,2248,2/17/2025
759,2821,4/6/2025
759,3527,11/5/2024
759,3851,3/23/2025
759,4390,6/12/2025
759,4462,11/11/2024
759,4865,10/19/2024
759,711,4/28/2025
759,4796,12/13/2024
759,4092,12/27/2024
760,1585,10/19/2024
760,1597,5/17/2025
760,1668,6/3/2025
760,2557,12/25/2024
760,3478,10/15/2024
760,1845,10/18/2024
760,988,4/5/2025
760,1198,6/12/2025
760,4517,5/23/2025
761,66,5/1/2025
761,4540,2/24/2025
761,4658,4/21/2025
761,3712,2/20/2025
761,2475,12/18/2024
761,4880,6/24/2025
761,2639,3/12/2025
761,2821,5/13/2025
761,1727,11/25/2024
761,1843,5/24/2025
761,1383,3/24/2025
761,3102,3/6/2025
761,395,3/11/2025
762,1224,3/30/2025
762,1349,10/5/2024
762,1613,6/25/2025
762,2452,5/8/2025
762,2890,10/8/2024
762,4160,10/17/2024
762,4844,5/14/2025
763,96,10/28/2024
763,744,12/11/2024
763,1302,1/14/2025
763,2347,6/15/2025
763,2362,1/17/2025
763,2403,12/16/2024
763,3786,3/30/2025
763,2400,1/9/2025
763,2434,2/27/2025
763,4283,12/14/2024
763,2622,6/20/2025
764,1607,11/8/2024
764,3604,2/27/2025
764,143,1/1/2025
765,2004,12/6/2024
765,3121,11/29/2024
765,3283,11/3/2024
765,2730,11/4/2024
765,1767,10/3/2024
766,478,1/2/2025
766,1112,12/15/2024
766,2208,4/1/2025
766,2357,5/27/2025
766,3109,6/25/2025
766,3986,5/16/2025
766,4317,4/28/2025
766,68,5/27/2025
766,625,6/1/2025
766,3229,2/10/2025
766,1751,3/6/2025
766,3315,3/25/2025
767,1228,1/28/2025
767,3057,5/8/2025
767,3224,12/14/2024
767,4048,2/23/2025
767,4687,3/2/2025
767,4842,10/27/2024
767,4014,4/13/2025
768,388,11/26/2024
768,1469,4/12/2025
768,1976,11/13/2024
768,2454,4/15/2025
768,2615,11/14/2024
768,2668,5/29/2025
768,4539,2/17/2025
768,4611,1/23/2025
768,4621,10/8/2024
769,1308,6/18/2025
769,2316,4/10/2025
769,3007,1/20/2025
769,3437,3/10/2025
769,3923,5/23/2025
769,700,2/19/2025
769,66,4/6/2025
769,818,2/28/2025
769,2784,1/23/2025
769,4350,4/29/2025
769,1877,3/19/2025
769,113,10/12/2024
769,4483,1/24/2025
769,1750,4/13/2025
769,701,3/28/2025
770,759,7/1/2025
770,3856,1/1/2025
770,3973,11/8/2024
770,1674,10/10/2024
770,3225,3/6/2025
770,4224,2/11/2025
771,325,3/11/2025
771,413,4/4/2025
771,1652,11/12/2024
771,2700,6/22/2025
771,3139,1/1/2025
771,4814,3/26/2025
771,2031,2/21/2025
771,1432,10/30/2024
771,2531,6/25/2025
771,3339,4/25/2025
772,886,12/23/2024
772,2360,6/29/2025
772,2573,11/2/2024
772,3002,1/4/2025
772,3892,6/20/2025
772,4024,11/25/2024
772,4302,2/1/2025
772,4601,4/30/2025
772,4695,12/13/2024
772,1142,10/5/2024
773,1135,11/16/2024
773,1865,12/25/2024
773,2014,4/8/2025
773,3097,11/18/2024
773,3421,10/26/2024
773,3801,1/20/2025
773,4001,11/19/2024
773,588,3/1/2025
773,1206,2/1/2025
774,68,5/12/2025
774,234,2/23/2025
774,685,1/9/2025
774,902,2/27/2025
774,1477,2/8/2025
774,2631,12/20/2024
774,2979,3/17/2025
774,3854,11/20/2024
775,381,4/22/2025
775,445,5/15/2025
775,879,1/11/2025
775,1738,1/6/2025
775,1974,12/12/2024
775,2715,11/9/2024
775,4835,11/18/2024
775,2946,5/1/2025
775,4248,6/1/2025
775,1998,10/31/2024
775,1290,10/27/2024
775,3657,10/15/2024
776,963,4/15/2025
776,1550,5/21/2025
776,3546,11/6/2024
776,3610,12/12/2024
776,3032,6/27/2025
776,3023,12/18/2024
776,1846,1/21/2025
776,2499,11/7/2024
776,347,5/9/2025
776,3820,4/20/2025
777,210,5/12/2025
777,1288,12/9/2024
777,1742,12/21/2024
777,1906,2/3/2025
777,2042,4/30/2025
777,2132,3/2/2025
777,2193,1/28/2025
777,3741,2/13/2025
777,4762,5/29/2025
777,300,11/26/2024
777,2158,12/22/2024
777,3177,10/7/2024
777,188,3/20/2025
778,652,6/18/2025
778,1070,10/18/2024
778,1490,4/18/2025
778,1847,12/24/2024
778,2569,5/13/2025
778,4275,1/27/2025
778,1226,2/23/2025
778,1264,2/6/2025
778,2577,5/31/2025
778,670,12/31/2024
778,2654,5/21/2025
778,4206,3/13/2025
779,664,12/2/2025
779,914,1/16/2026
779,1232,2/10/2026
779,1535,3/26/2026
779,2637,11/14/2025
779,3295,12/23/2025
779,3603,2/10/2026
779,3767,5/3/2026
779,4208,10/23/2025
779,4871,10/31/2025
780,252,10/19/2025
780,315,4/27/2026
780,1475,5/26/2026
780,4772,2/6/2026
780,2526,11/7/2025
780,3059,6/24/2026
780,3271,5/9/2026
780,2094,11/30/2025
780,55,2/25/2026
780,4440,2/27/2026
780,2284,11/12/2025
781,146,12/18/2025
781,1046,2/21/2026
781,1402,10/27/2025
781,1638,4/29/2026
781,2191,4/22/2026
781,2621,5/26/2026
781,3381,12/19/2025
781,3756,1/10/2026
782,398,3/23/2026
782,804,1/27/2026
782,3110,12/20/2025
782,3454,3/15/2026
782,3510,2/20/2026
782,3516,12/27/2025
782,4567,4/21/2026
783,178,3/29/2026
783,2026,6/14/2026
783,3063,11/10/2025
783,3707,11/16/2025
783,3260,3/20/2026
783,2809,1/26/2026
783,2090,12/6/2025
784,907,3/24/2026
784,2255,1/23/2026
784,2705,4/6/2026
784,2742,5/9/2026
784,4761,11/28/2025
784,932,3/26/2026
784,3316,10/4/2025
784,461,2/25/2026
784,4877,11/18/2025
785,458,3/27/2026
785,898,6/30/2026
785,1239,5/17/2026
785,1603,3/11/2026
785,4412,5/27/2026
785,4500,1/23/2026
785,4678,12/13/2025
785,4796,5/9/2026
785,4440,6/10/2026
786,1913,5/16/2026
786,4057,11/1/2025
786,934,5/21/2026
786,2133,5/17/2026
786,4805,3/31/2026
786,2662,3/13/2026
786,3611,1/6/2026
786,399,4/5/2026
786,730,3/4/2026
787,1044,1/30/2026
787,1602,4/27/2026
787,3748,2/7/2026
787,4385,11/24/2025
787,4546,1/15/2026
787,77,6/14/2026
787,3945,12/17/2025
787,1502,4/28/2026
787,2859,3/30/2026
788,921,10/16/2025
788,1409,1/8/2026
788,1926,11/21/2025
788,2476,4/9/2026
788,3389,3/11/2026
788,4451,11/28/2025
788,2293,1/26/2026
788,4152,11/10/2025
788,2414,3/3/2026
788,2501,11/16/2025
788,2715,11/23/2025
789,1009,4/6/2026
789,1417,6/9/2026
789,1873,5/16/2026
789,3373,6/3/2026
789,4078,2/16/2026
789,4759,5/14/2026
789,1805,10/12/2025
789,1601,1/15/2026
789,1493,11/15/2025
789,3516,10/24/2025
789,1101,11/6/2025
789,4097,3/30/2026
789,472,12/21/2025
789,1569,12/19/2025
790,632,10/3/2025
790,1083,10/30/2025
790,2012,3/14/2026
790,3696,4/19/2026
790,78,3/20/2026
791,436,3/11/2026
791,547,2/14/2026
791,893,4/17/2026
791,996,6/13/2026
791,2008,6/22/2026
791,2302,10/22/2025
791,3074,5/24/2026
791,3371,3/20/2026
791,3554,10/1/2025
791,3841,2/6/2026
791,3927,10/1/2025
792,3,6/3/2026
792,23,6/1/2026
792,954,3/12/2026
792,1111,4/29/2026
792,2166,12/23/2025
792,2320,11/14/2025
792,2440,2/27/2026
792,2570,1/11/2026
792,2944,10/11/2025
792,4248,4/17/2026
793,404,11/29/2025
793,550,10/22/2025
793,775,10/13/2025
793,2230,3/13/2026
793,2256,3/12/2026
793,3642,6/27/2026
794,1303,11/28/2025
794,1407,5/9/2026
794,1460,1/21/2026
794,1963,2/2/2026
794,2150,10/21/2025
794,2272,3/19/2026
794,3244,12/29/2025
794,3782,2/12/2026
794,3905,4/6/2026
794,3920,12/6/2025
794,4184,6/25/2026
794,4281,4/15/2026
795,337,12/25/2025
795,530,3/31/2026
795,805,5/31/2026
795,2168,10/19/2025
795,2344,2/3/2026
795,3079,10/29/2025
795,1797,4/21/2026
795,3693,12/26/2025
795,246,4/10/2026
795,3676,12/4/2025
796,1565,5/19/2026
796,2463,1/23/2026
796,3653,3/20/2026
796,3979,1/5/2026
796,620,11/7/2025
796,2195,2/6/2026
796,2730,11/23/2025
796,1067,5/12/2026
796,1338,11/27/2025
796,4223,12/28/2025
796,4200,3/6/2026
796,4786,2/23/2026
796,1706,11/29/2025
797,999,4/9/2026
797,1126,3/21/2026
797,1207,3/2/2026
797,2684,4/20/2026
797,3001,3/28/2026
797,3051,6/4/2026
797,3240,3/30/2026
797,3312,4/21/2026
797,4455,3/17/2026
798,2011,12/20/2025
798,2568,3/16/2026
798,2460,2/9/2026
799,181,10/13/2025
799,208,6/20/2026
799,394,6/5/2026
799,548,5/19/2026
799,821,1/6/2026
799,1091,2/24/2026
799,1363,6/26/2026
799,2947,2/3/2026
799,4337,2/10/2026
799,4376,4/17/2026
799,987,11/12/2025
799,3003,1/15/2026
799,4874,12/17/2025
799,1625,1/28/2026
800,1279,6/15/2026
800,1969,5/9/2026
800,1987,6/9/2026
800,2244,2/19/2026
800,2376,4/20/2026
800,3361,6/22/2026
800,4110,11/28/2025
800,1205,1/4/2026
800,541,10/10/2025
800,4148,1/3/2026
800,2881,11/10/2025
800,4722,6/19/2026
800,4694,4/28/2026
800,506,5/5/2026
